Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
False	both_expanded_3NPs_coord_aff	-80.94056129455566	-79.22178840637207	The teacher 's son , a friend from middle school and John take dancing classes . <eos>	The teacher 's son , a friend from middle school and John takes dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-143.50111293792725	-140.9822759628296	That guy who works for a famous company , the girl who cooks the best soup in town and that student do not eat out with some friends . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and that student does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-142.7939853668213	-140.73445320129395	That guy who works for a famous company , the girl who cooks the best soup in town and that student do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and that student does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-145.78648471832275	-143.53557872772217	That guy who works for a famous company , the girl who cooks the best soup in town and that student do not love animals with fur . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and that student does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-138.4101219177246	-135.43165016174316	That guy who works for a famous company , the girl who cooks the best soup in town and that student do not find it difficult to concentrate . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and that student does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-131.78618478775024	-131.25750589370728	That guy who works for a famous company , the girl who cooks the best soup in town and the audience do not take dancing classes . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and the audience does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-126.83845472335815	-125.83891820907593	That guy who works for a famous company , the girl who cooks the best soup in town and the audience do not like fishing . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and the audience does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-141.12157535552979	-140.37439489364624	That guy who works for a famous company , the girl who cooks the best soup in town and the audience do not eat out with some friends . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and the audience does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-139.37045526504517	-138.86825227737427	That guy who works for a famous company , the girl who cooks the best soup in town and the audience do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and the audience does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-143.36357069015503	-142.65806913375854	That guy who works for a famous company , the girl who cooks the best soup in town and the audience do not love animals with fur . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and the audience does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-133.73050355911255	-132.48223066329956	That guy who works for a famous company , the girl who cooks the best soup in town and the audience do not find it difficult to concentrate . <eos>	That guy who works for a famous company , the girl who cooks the best soup in town and the audience does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-116.12187147140503	-115.60929441452026	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John do not take dancing classes . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-111.20314741134644	-110.70201539993286	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John do not like fishing . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-127.02510499954224	-126.45760774612427	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John do not eat out with some friends . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-125.16283845901489	-124.57366895675659	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John does not drink beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_neg	-124.22038221359253	-124.41800928115845	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John do not love animals with fur . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-121.83845472335815	-120.46053457260132	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John do not find it difficult to concentrate . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and John does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-121.50421857833862	-118.79158544540405	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student do not take dancing classes . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-118.07609796524048	-114.98172044754028	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student do not like fishing . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-133.800883769989	-130.70960474014282	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student do not eat out with some friends . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-131.6252999305725	-129.21961736679077	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-132.60946798324585	-129.76675748825073	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student do not love animals with fur . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-127.11735486984253	-123.78965139389038	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student do not find it difficult to concentrate . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and that student does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-118.31255865097046	-118.06973695755005	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience do not take dancing classes . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-113.56727743148804	-112.60849905014038	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience do not like fishing . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-129.8758749961853	-129.14098691940308	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience do not eat out with some friends . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-127.22099733352661	-126.7873330116272	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-128.410315990448	-127.91009092330933	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience do not love animals with fur . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-121.7782826423645	-120.77428579330444	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience do not find it difficult to concentrate . <eos>	That guy who works for a famous company , the woman wearing a bracelet on her wrist and the audience does not find it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_neg	-129.44241094589233	-131.31781339645386	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John do not take dancing classes . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John does not take dancing classes . <eos>
True	both_expanded_3NPs_coord_neg	-125.06585741043091	-126.3605694770813	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John do not like fishing . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John does not like fishing . <eos>
True	both_expanded_3NPs_coord_neg	-139.79093027114868	-141.21530771255493	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John do not eat out with some friends . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John does not eat out with some friends . <eos>
True	both_expanded_3NPs_coord_neg	-138.64917421340942	-140.935311794281	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John does not drink beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_neg	-137.68218803405762	-140.3308300971985	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John do not love animals with fur . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John does not love animals with fur . <eos>
True	both_expanded_3NPs_coord_neg	-134.43634462356567	-135.14281034469604	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John do not find it difficult to concentrate . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and John does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-136.62657022476196	-136.0885510444641	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student do not take dancing classes . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-133.8389163017273	-132.98276090621948	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student do not like fishing . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-148.35111284255981	-147.32791471481323	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student do not eat out with some friends . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-147.53985929489136	-146.98165273666382	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-147.56785440444946	-147.1086459159851	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student do not love animals with fur . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-141.24684476852417	-139.8705096244812	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student do not find it difficult to concentrate . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and that student does not find it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_neg	-134.80006170272827	-134.87217473983765	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience do not take dancing classes . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-130.20756673812866	-129.70893812179565	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience do not like fishing . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-145.6327404975891	-145.15932607650757	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience do not eat out with some friends . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-143.24659299850464	-142.82022333145142	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-145.40554189682007	-145.39835405349731	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience do not love animals with fur . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-136.85711336135864	-136.34715032577515	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience do not find it difficult to concentrate . <eos>	That guy who works for a famous company , Bill ( a cousin who recently returned from Africa ) and the audience does not find it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_neg	-129.73207664489746	-131.00339603424072	That guy who works for a famous company , the cousin who recently returned from Africa ) and John do not take dancing classes . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and John does not take dancing classes . <eos>
True	both_expanded_3NPs_coord_neg	-124.95440483093262	-125.5357666015625	That guy who works for a famous company , the cousin who recently returned from Africa ) and John do not like fishing . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and John does not like fishing . <eos>
True	both_expanded_3NPs_coord_neg	-140.35774326324463	-141.10489654541016	That guy who works for a famous company , the cousin who recently returned from Africa ) and John do not eat out with some friends . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and John does not eat out with some friends . <eos>
True	both_expanded_3NPs_coord_neg	-138.2305097579956	-139.75812244415283	That guy who works for a famous company , the cousin who recently returned from Africa ) and John do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and John does not drink beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_neg	-138.0697660446167	-140.02073764801025	That guy who works for a famous company , the cousin who recently returned from Africa ) and John do not love animals with fur . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and John does not love animals with fur . <eos>
True	both_expanded_3NPs_coord_neg	-133.33734703063965	-133.63943195343018	That guy who works for a famous company , the cousin who recently returned from Africa ) and John do not find it difficult to concentrate . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and John does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-135.0357484817505	-134.33198595046997	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student do not take dancing classes . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-131.991286277771	-130.95227479934692	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student do not like fishing . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-146.92468547821045	-145.67736101150513	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student do not eat out with some friends . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-145.94277954101562	-145.26140546798706	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-146.3803586959839	-145.8269543647766	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student do not love animals with fur . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-138.44101428985596	-136.7815546989441	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student do not find it difficult to concentrate . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and that student does not find it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_neg	-133.30020809173584	-133.50028038024902	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience do not take dancing classes . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-128.32289505004883	-127.59725284576416	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience do not like fishing . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-144.03269147872925	-143.44870471954346	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience do not eat out with some friends . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-141.66569709777832	-141.42214965820312	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience do not drink beer in the pub tonight . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-144.06999015808105	-143.9740924835205	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience do not love animals with fur . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-134.1590347290039	-133.5209550857544	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience do not find it difficult to concentrate . <eos>	That guy who works for a famous company , the cousin who recently returned from Africa ) and the audience does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-90.11539459228516	-89.71873378753662	Tom ( the captain of the basketball team ) , a friend from middle school and John do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and John does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-87.63918876647949	-86.02706813812256	Tom ( the captain of the basketball team ) , a friend from middle school and John do not like fishing . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and John does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-101.29920101165771	-99.75929832458496	Tom ( the captain of the basketball team ) , a friend from middle school and John do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and John does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-104.31684112548828	-103.35059928894043	Tom ( the captain of the basketball team ) , a friend from middle school and John do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and John does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-101.55753326416016	-100.97843074798584	Tom ( the captain of the basketball team ) , a friend from middle school and John do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and John does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-98.86578369140625	-96.6222095489502	Tom ( the captain of the basketball team ) , a friend from middle school and John do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and John does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-92.86367321014404	-90.48001766204834	Tom ( the captain of the basketball team ) , a friend from middle school and that student do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and that student does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-91.00456619262695	-88.09964084625244	Tom ( the captain of the basketball team ) , a friend from middle school and that student do not like fishing . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and that student does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-105.37328815460205	-102.4378547668457	Tom ( the captain of the basketball team ) , a friend from middle school and that student do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and that student does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-107.12828636169434	-104.65969848632812	Tom ( the captain of the basketball team ) , a friend from middle school and that student do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and that student does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-105.88218021392822	-103.46708297729492	Tom ( the captain of the basketball team ) , a friend from middle school and that student do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and that student does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-99.5848331451416	-96.30372619628906	Tom ( the captain of the basketball team ) , a friend from middle school and that student do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and that student does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-94.07051944732666	-93.04020977020264	Tom ( the captain of the basketball team ) , a friend from middle school and the audience do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and the audience does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-91.38435077667236	-89.40686225891113	Tom ( the captain of the basketball team ) , a friend from middle school and the audience do not like fishing . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and the audience does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-105.37071323394775	-103.60118675231934	Tom ( the captain of the basketball team ) , a friend from middle school and the audience do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and the audience does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-105.59787368774414	-103.92114353179932	Tom ( the captain of the basketball team ) , a friend from middle school and the audience do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and the audience does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-106.50987720489502	-105.06244945526123	Tom ( the captain of the basketball team ) , a friend from middle school and the audience do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and the audience does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-98.96759986877441	-97.13029193878174	Tom ( the captain of the basketball team ) , a friend from middle school and the audience do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , a friend from middle school and the audience does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-119.91018104553223	-116.93252468109131	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-116.29258251190186	-112.76914501190186	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John do not like fishing . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-128.93890762329102	-125.76657676696777	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-130.1229019165039	-127.09654140472412	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-129.15413188934326	-126.50962448120117	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-127.14635467529297	-122.89649391174316	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and John does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-122.43931484222412	-120.01150131225586	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-119.56272649765015	-116.93659496307373	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student do not like fishing . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-133.01087427139282	-130.20108890533447	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-132.95648908615112	-130.75282669067383	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-134.34055471420288	-131.9215030670166	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-129.01831197738647	-126.11668491363525	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and that student does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-120.56372737884521	-119.35928535461426	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-117.1562614440918	-115.31113529205322	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience do not like fishing . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-130.91358852386475	-129.28235054016113	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-130.63701915740967	-129.18743896484375	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience does not drink beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_neg	-132.30553722381592	-130.85224151611328	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-125.57422065734863	-123.46024990081787	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , the girl who cooks the best soup in town and the audience does not find it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_neg	-101.53012037277222	-101.6438775062561	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John does not take dancing classes . <eos>
False	both_expanded_3NPs_coord_neg	-98.67491674423218	-98.32532453536987	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John do not like fishing . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John does not like fishing . <eos>
False	both_expanded_3NPs_coord_neg	-113.67584943771362	-113.25424242019653	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John do not eat out with some friends . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John does not eat out with some friends . <eos>
False	both_expanded_3NPs_coord_neg	-113.88702630996704	-113.23333311080933	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John do not drink beer in the pub tonight . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John does not drink beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_neg	-110.3676118850708	-110.87509870529175	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John do not love animals with fur . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John does not love animals with fur . <eos>
False	both_expanded_3NPs_coord_neg	-109.81191492080688	-108.67488431930542	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John do not find it difficult to concentrate . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and John does not find it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_neg	-107.15270709991455	-104.26026630401611	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student do not take dancing classes . <eos>	Tom ( the captain of the basketball team ) , the woman wearing a bracelet on her wrist and that student does not take dancing classes . <eos>
